review_title,review_text,high_satisfaction,reconstruction_error,product_name,brand_name
,this is great for redness i have noticed a big difference in my skin. leaves skin very hydrated and does not irritate it. it does take a while to soak into skin and leaves a glowy/greasy look so i do not use it in the mornings when i know i will be applying makeup. as it is hydrating i use this as my moisturizer.,1,0.0031076988242694403,Lapis Blue Tansy Face Oil - For Oily & Acne-Prone Skin,Herbivore
acid night treatment,it’s perfect when it comes to making your face soft. i have very sensitive skin and it didn’t cause a reaction. i use it every night. it does make your face tingling a little bit. 10/10 recommended.,1,0.0031074582826479515,Dewtopia 20% Acid Night Treatment,OLEHENRIKSEN
not your average face oil!!,"the only face oil i’ve ever liked!! if you’re like me and you’ve been put off by face oils because they’re thick and greasy feeling then this is the oil for you!! it’s none of those things! it’s so lightweight and absorbs quickly into the skin and leaves it feeling soft and nourished. i used 3 little drops and it was enough for my entire face. i applied the oil after my moisturizer as part of my nighttime routine and my skin has never felt better! yes it’s pricey, but a little goes a long way and the mini size would most likely last a good while. most definitely worth trying!",1,0.003106807604427079,Mini Squalane + Vitamin C Rose Firming Oil,Biossance
,this moisturizer is very good. i love the texture and consistency of the formula. left my skin feeling hydrated and soft .,1,0.0031063248620731643,Original Skin Matte Moisturizer with Willowherb,Origins
,great product! smell isn’t over whelming and my skin feels so soft after using,1,0.0031061730583327334,The True Cream Moisturizing Bomb,belif
amazing!,"i really liked this product, the bottle is very heavy and the scent is just amazing, it has definitely improved the appearance of my skin and it just feels really nice and hydrated , it also dries out quickly making it perfect to wear before your makeup application. i received this product for testing purposes.",1,0.003105812474819128,Hydra Zen Glow Liquid Lightweight Moisturizer with Hyaluronic Acid,Lancôme
buy it!,"love this product! gives a boost to your skin, perfect for wintery days!",1,0.0031056263497149187,Cicapair Tiger Grass Calming Serum Mask,Dr. Jart+
,i absolutely love this lightweight sunscreen that blends seamlessly into the skin! the formula doesn’t leave me feeling oily or sticky at all and it has a nice subtle scent as well. perfect addition to morning skincare routine!,1,0.003105031988038851,Ultimate Sun Protector Lotion SPF 50+ Sunscreen,Shiseido
now a fan of oil cleansers!,i love this oil cleanser. it feels really good applying and my skin looks clean and clear after each use. it also works well to remove makeup but i prefer to use it in the morning as a light cleanser.,1,0.003104671237660378,The Camellia Oil 2-in-1 Makeup Remover & Cleanser,Tatcha
must have,"this became my daily moisturize the day i received it (about 4 weeks now) and i am obsessed! i have oily, acne prone skin and it doesn’t make me feel greasy and wears well under my make up!",1,0.00310366499855189,Squalane + Probiotic Balancing Gel Moisturizer,Biossance
great toner,i bought this toner almost 2 months ago and i have been using it every night. i love it. it is fully hydrating and a great addition to your routine.i use it after using fab radiance pads or indie lee coq10 toner or after a mask and follow by other treatments and hydrating serums and creams.it did not make me break out and i totally recommend. great price for the quality and quantity.,1,0.003103376141010675,Ultra Repair Wild Oat Hydrating Toner,First Aid Beauty
so hydrating!,"after 10 days, this made my skin look and feel brand new! my skin was hydrated, clear, and bright. my skin was bouncy and the products definitely added resilience to my skin. the eye products made my skin feel moisturizer and hydrated without a heavy feeling. gifted by algenist!",1,0.003103122803163046,10 Day Results Kit,Algenist
pretty good!! 9/10,"i love how sticky and gentle this toner is. it’s almost slimey instead of watery which i like. doesn’t strip my skin after and doesn’t leave fragrance behind. accidentally used it on a scratch on my face and that stung. other than that this helps to get the funk that’s really stuck in my skin even after cleansing. this isn’t my holy grail, as i haven’t found a holy grail toner yet, but this one is really good. i like the glass jar and the volume of product. :)",1,0.003102634705436422,Mini Watermelon Glow PHA + BHA Pore-Tight Toner,Glow Recipe
so hydrating,keeps my skin so hydrated and healthy! i recommend to everyone i know!,1,0.0031025317817866454,Mini Water Bank Blue Hyaluronic Cream Moisturizer,LANEIGE
gentle,"gentle, calming cleanser, and smells like cucumber",1,0.0031019346740439827,Soy Hydrating Gentle Face Cleanser,fresh
,"this cream felt thick and creamy when applied but absorbs very easily and quickly. it has worked wonders on my dry skin without any type of greasy residue left behind. i really light the light, fresh scent it has as well.",1,0.003101809948688985,Confidence in a Cream Anti-Aging Hydrating Moisturizer,IT Cosmetics
perfect day time,"i have normal/dry skin and this is a perfect moisturizer for daytime and can even be used for nighttime. i have only used this during warmer months, so we will see if it holds true in winter. but this works great under makeup, gives me enough moisture without feeling oily and doesn’t take too long to absorb. great refreshing smell. i have the eye cream that goes with this and it’s also a fav!",1,0.003101092944169043,GinZing Ultra-Hydrating Energy-Boosting Cream,Origins
it's definitely an oil.,"this face oil was great at first. definitely hydrated my skin and gave me a fresh, glowing look for sure. it is, however, still an oil though. i tried using it twice a day and that seemed to be too much for my skin. now i use it just once at night. i feel like it works but it did make my cheeks break out a tad. nothing major, but it’s now a product i only use on specific areas of my face.",1,0.0031008434246144172,Squalane + Vitamin C Rose Firming Oil,Biossance
loved it,loved as a first step in a double cleanse routine. going to repurchase a second bottle!,1,0.003100307037859345,Oat Cleansing Balm,The INKEY List
i like it!,"just like a lot of the other reviewers, i got a deluxe sample of this oil. i enjoyed it so much that i bought the full size bottle! i love this oil because it absorbs quickly and continues to moisturize without being greasy. it does leave you with an amazing glow and i actually love the smell. i have nothing but good things to say!",1,0.003100179696503665,Noni Glow Plumping Face Oil,KORA Organics
amazing,a little goes a long way it’s really hydrated loved,1,0.0030999486805677913,Rose & Squalane Deep Hydration Oil-Infused Serum,fresh
amazing!,"this oil is great, my skin looks brighter, clearer and more even. i had acne a couple of years ago and had acne spots and the oil has made them lighter. i’m 31 years old and have some fine lines and after using this product my face looks smoother. i would recommend this oil, its expensive but it lasts a long time.",1,0.003098839595155355,Luna Sleeping Retinoid Night Oil,Sunday Riley
gentle and hydrating,"this is a really gentle and hydrating eye cream. i am not sure about if it has reduced fine lines, but it’s definitely helped improve the hydration on my under eyes. the skin around my eyes is normally sensitive and dry, and this didn’t irritate them at all.",1,0.003098062473322525,Retinol Eye Cream,The INKEY List
,great product!! highly recommend this facial cream. it’s moisturizing and does not cause breakouts.,1,0.00309792336481573,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant
holy grail!,i am absolutely in love with this primer! the packaging is beautiful and the product applies so smoothly. it kept my makeup in place all day and smoothed the appearance of pores and fine lines. i will definitely be purchasing again and i highly recommend it!,1,0.0030978598344328988,Mini Liquid Silk Canvas: Featherweight Protective Primer,Tatcha
"wonderful, gentle","i tried this product as a sample, and fell in love. it’s the gentlest most effect facial cleanser i have ever used, and my skin is very sensitive. definitely worth the money. i’d recommend it highly.",1,0.003097298585851818,Soy Hydrating Gentle Face Cleanser,fresh
